# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf_model
# start_datetime = 2023-07-05 10:27:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf.data.r
# init = 2 (Default)
# random
#   seed = 750877595 (Default)
# output
#   file = examples\cf\cf2k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-251.925,0.548084,0.0131195,6,97,0,258.432,1.49209,-1.23942,3.90554,2.05621
-251.691,0.99984,0.0131195,5,47,0,252.153,1.01982,-1.1218,3.18641,2.04237
-251.022,0.997843,0.0131195,7,239,0,252.158,1.65615,-0.446499,2.57129,1.83182
-251.083,0.998784,0.0131195,8,279,0,251.305,-0.755191,1.70932,3.13691,1.84605
-251.597,0.994154,0.0131195,8,511,0,251.953,-0.0158112,5.05027,2.04282,1.96296
-250.87,0.992041,0.0131195,7,199,0,252.015,1.27627,0.797385,0.844117,1.8618
-250.961,0.988516,0.0131195,6,103,0,251.675,0.212777,1.37338,1.51459,1.80682
-251.703,0.985119,0.0131195,7,155,0,252.669,0.168763,2.60552,1.61252,2.05224
-251.348,0.999275,0.0131195,7,167,0,252.149,1.61974,1.36009,-0.188805,2.01419
-251.095,0.979127,0.0131195,6,79,0,252.94,0.846261,2.36468,-0.0474381,1.9537
-250.998,0.999454,0.0131195,7,207,0,252.206,2.00811,0.0894424,1.6332,1.81281
-251.557,0.987175,0.0131195,3,7,0,251.632,2.05637,0.176001,1.67668,2.03861
-251.182,0.999636,0.0131195,7,143,0,251.922,0.679071,0.41518,1.45678,1.73872
-251.426,0.998036,0.0131195,6,79,0,251.633,1.15297,-0.134618,2.17709,2.02188
-251.528,0.994946,0.0131195,3,15,0,252.013,1.08331,-0.121656,2.16955,2.03775
-250.984,0.986864,0.0131195,6,95,0,253.878,-1.41815,-0.0156247,1.89798,1.92014
-250.993,0.994447,0.0131195,7,223,0,251.78,-0.575578,-2.71831,0.263247,1.82785
-253.43,0.822481,0.0131195,2,3,0,253.889,-0.70316,-2.75024,0.28127,2.21513
-251.091,0.971404,0.0131195,6,71,0,255.628,0.573525,-0.238266,2.0974,1.96075
-251.3,0.985777,0.0131195,8,255,0,253.541,2.37925,0.369931,1.1166,1.99676
-252.06,0.987428,0.0131195,7,247,0,252.793,3.14673,-1.12869,5.26246,1.71078
-251.644,1,0.0131195,2,3,0,252.053,3.11085,-1.09164,5.31192,1.916
-251.021,0.989561,0.0131195,8,511,0,252.605,-1.1365,-2.26028,-0.643075,1.92573
-252.483,0.926944,0.0131195,3,7,0,252.675,-1.07492,-2.19794,-0.775652,1.58695
-251.677,1,0.0131195,2,3,0,252.656,-1.09926,-2.22131,-0.76862,1.67317
-250.958,0.976832,0.0131195,4,23,0,252.637,-1.11604,-2.33136,-0.722202,1.87969
-251.524,0.981887,0.0131195,7,199,0,252.022,-0.469993,-3.61164,0.0173461,1.71479
-251.524,0.999993,0.0131195,8,255,0,251.69,-2.97188,0.490913,3.19542,1.73649
-251.408,0.981028,0.0131195,3,7,0,252.021,-2.94843,0.44557,3.27953,1.9658
-251.523,0.990603,0.0131195,6,71,0,251.999,-3.16239,0.504853,3.57348,1.97694
-251.134,0.999115,0.0131195,8,427,0,251.678,-0.502412,1.18164,2.36347,1.7698
-250.893,0.965326,0.0131195,5,63,0,254.335,-0.981568,-0.0823336,1.78397,1.86479
-251.184,0.996246,0.0131195,8,375,0,251.709,1.94368,1.45365,-1.06894,1.75649
-251.177,0.985273,0.0131195,8,291,0,252.866,-1.306,0.116848,1.90319,1.75058
-252.163,0.979582,0.0131195,5,55,0,253.465,-1.81782,-0.0304031,1.56053,1.6158
-251.184,0.993722,0.0131195,6,127,0,253.45,-0.854936,0.907595,2.73886,1.96293
-253.179,0.948313,0.0131195,3,7,0,254.144,-0.817141,0.861835,2.89844,2.1942
-251.381,0.998985,0.0131195,3,15,0,253.586,-0.894829,0.84831,2.4791,1.72
-250.971,0.978147,0.0131195,6,115,0,254.902,1.88451,0.103075,1.62767,1.82191
-251.071,0.998449,0.0131195,8,255,0,252.08,-0.707778,-2.67016,-0.0989387,1.79094
-250.999,0.993566,0.0131195,6,103,0,251.386,-0.554445,-2.94242,0.254026,1.88544
-251.1,0.969014,0.0131195,8,311,0,251.719,0.0623182,1.54088,1.67192,1.76794
-251.573,0.970562,0.0131195,6,123,0,254.244,1.79743,0.137359,1.43646,1.68336
-251.658,0.999877,0.0131195,8,255,0,251.826,-1.8796,-1.01606,0.149315,2.0591
-252.391,0.990416,0.0131195,7,175,0,253.492,1.51224,-1.47612,3.85234,1.62009
-251.257,0.999903,0.0131195,3,15,0,252.613,1.36516,-1.46409,3.91819,1.91947
-251.109,0.997572,0.0131195,10,1023,0,251.619,-0.798622,1.47284,3.09154,1.91529
-251.029,0.994791,0.0131195,7,247,0,251.832,1.23177,0.672902,1.12352,1.95238
-250.983,0.99918,0.0131195,8,487,0,251.298,-1.48579,0.37739,2.40179,1.84107
-251.384,0.982008,0.0131195,6,103,0,252.664,-0.830928,-0.495398,1.61162,2.02326
-252.213,0.936342,0.0131195,7,201,0,255.107,-0.969179,-3.9536,-2.1881,1.64364
-251.632,0.990737,0.0131195,7,159,0,253.003,-2.47734,-1.15646,-1.17989,1.68507
-252.47,0.953834,0.0131195,7,251,0,254.634,-4.2779,1.25965,7.14338,1.75473
-251.129,0.79651,0.0131195,7,155,0,255.945,0.733786,3.63489,-0.762064,1.90516
-251.054,0.936092,0.0131195,6,107,0,252.33,1.03758,1.85008,0.032815,1.95242
-251.608,0.969637,0.0131195,7,215,0,253.17,4.5404,0.711567,-1.49493,1.73587
-251.639,0.871516,0.0131195,8,383,0,253.618,-0.159795,-4.7556,0.971032,1.73095
-250.877,0.900109,0.0131195,7,169,0,254.359,-0.2102,-0.376821,1.78548,1.86469
-251.297,0.993332,0.0131195,6,79,0,251.975,0.712329,-0.422962,2.02593,1.72464
-250.923,0.999947,0.0131195,3,7,0,251.351,0.629732,-0.41325,2.14631,1.88608
-250.975,0.993933,0.0131195,6,103,0,251.969,1.21418,-0.485151,2.42859,1.83953
-251.948,0.965505,0.0131195,5,47,0,253.802,0.67968,-0.547446,2.00837,1.63628
-251.326,0.999998,0.0131195,4,15,0,252.185,0.382895,-0.62334,2.24551,2.00683
-251.143,0.994845,0.0131195,7,231,0,252.404,-1.5792,-1.13527,0.185034,1.97786
-251.149,0.99898,0.0131195,7,207,0,251.443,-0.589463,-2.27902,0.415166,1.75856
-251.213,0.994045,0.0131195,8,255,0,252.024,1.77678,0.8883,0.412953,1.99127
-251.169,0.986631,0.0131195,8,255,0,252.41,1.08004,-1.5536,3.49594,1.81799
-250.941,0.994907,0.0131195,8,355,0,252.033,0.843524,2.3965,-0.148292,1.87322
-250.947,0.915419,0.0131195,6,87,0,253.414,1.66182,0.725235,0.602929,1.80814
-251.175,0.996835,0.0131195,7,219,0,252.085,3.40335,0.821265,-1.00127,1.79378
-251.084,0.95166,0.0131195,3,7,0,252.053,3.37143,0.873997,-1.06038,1.88625
-251.466,0.999668,0.0131195,9,511,0,251.728,2.05923,-1.53131,5.04577,1.89245
-252.189,0.988254,0.0131195,7,255,0,252.944,3.62565,-1.41888,7.07054,1.92619
-251.049,0.999228,0.0131195,8,255,0,253.343,-2.70271,-1.26737,-1.58412,1.84121
-250.906,0.974962,0.0131195,7,191,0,253.298,-1.60992,-0.925568,0.408953,1.89904
-251.068,0.978964,0.0131195,7,191,0,252.509,0.46923,-0.251254,2.07365,1.95575
-253.011,0.975429,0.0131195,3,15,0,253.391,0.399276,-0.127897,2.23944,2.18837
-251.249,1,0.0131195,3,7,0,253.186,0.355675,-0.100394,2.03318,1.99747
-251.369,0.977533,0.0131195,7,171,0,253.047,5.01193,0.31138,0.252308,1.81292
-251.191,0.998689,0.0131195,8,511,0,251.961,3.74009,0.95159,-1.65663,1.9024
-251.136,0.968687,0.0131195,9,1023,0,252.915,-0.639069,-3.11309,-0.203452,1.78603
-251.406,0.948376,0.0131195,8,255,0,253.207,0.163705,-4.7116,2.6583,1.88699
-251.443,0.994878,0.0131195,2,7,0,251.448,0.177715,-4.70693,2.65185,1.81536
-252.943,0.973768,0.0131195,8,511,0,254.117,9.38409,-0.18026,3.47574,1.78417
-253.678,0.606972,0.0131195,4,25,1,259.553,10.3393,-0.258188,4.65548,1.986
-253.565,0.318198,0.0131195,5,31,0,253.724,10.5082,-0.245329,4.52514,1.94718
-253.314,0.145457,0.0131195,6,63,0,254.282,10.3181,-0.234682,4.26331,1.84184
-255.587,0.0415885,0.0131195,7,133,0,257.723,9.8405,-0.204921,4.2333,2.21677
-252.622,0.65961,0.0131195,6,67,0,255.408,8.41358,-0.222702,3.65844,1.78472
-252.976,0.320191,0.0131195,6,79,0,256.664,5.44289,-0.28756,3.16791,1.60276
-251.423,0.991778,0.0131195,8,255,0,253.593,-0.543048,-3.09103,0.329835,2.00841
-251.191,0.997376,0.0131195,8,447,0,252.075,1.45835,-1.01928,3.41615,1.92969
-251.135,0.977731,0.0131195,3,15,0,252.383,1.41546,-0.972206,3.18451,1.80839
-251.053,0.988767,0.0131195,8,255,0,252.083,2.85653,0.265236,1.15759,1.91524
-251.616,0.99906,0.0131195,8,255,0,251.979,3.00605,-1.15469,5.36876,1.89769
-252.32,0.963204,0.0131195,9,511,0,253.359,0.583524,5.60892,-1.20275,2.07019
-251.459,0.966058,0.0131195,8,511,0,257.347,0.0519791,5.40292,1.55436,1.8352
-251.097,0.995067,0.0131195,8,323,0,252.457,2.98905,1.16741,-1.66108,1.82837
-251.327,0.995892,0.0131195,8,335,0,252.449,-1.59006,-3.12004,-3.15657,1.80448
-250.917,0.993721,0.0131195,8,299,0,251.761,-0.854522,-0.422905,1.54835,1.90973
-251.611,0.988537,0.0131195,6,79,0,251.958,0.0997595,-0.115333,2.06517,2.05367
-251.707,0.999085,0.0131195,6,87,0,252.276,-0.669774,-0.137968,1.97336,2.06576
-251.222,0.999652,0.0131195,3,7,0,251.808,-0.639102,-0.113051,1.9207,1.99295
-251.229,0.999829,0.0131195,6,95,0,251.419,-0.485507,-0.583371,1.44607,1.7293
-251.895,0.98872,0.0131195,7,247,0,252.981,-0.193603,-3.05499,1.06389,1.65535
-253.289,0.95456,0.0131195,7,199,0,255.911,-0.795957,4.05535,4.80299,1.5751
-252.697,0.977525,0.0131195,5,59,0,254.398,-0.745389,3.57479,4.27874,1.61413
-252.343,1,0.0131195,2,3,0,252.775,-0.740571,3.56459,4.29238,1.65255
-252.086,1,0.0131195,1,1,0,252.361,-0.730654,3.56741,4.29182,1.68528
-252.697,0.957597,0.0131195,8,255,0,254.44,-6.31466,0.822611,6.98848,1.79397
-257.977,0.413602,0.0131195,8,255,0,260.385,-1.58599,5.00326,10.2743,2.3392
-254.686,0.800676,0.0131195,8,255,0,262.168,-4.40183,2.52129,12.9647,1.86647
-253.688,0.998726,0.0131195,7,127,0,254.769,-4.43833,2.04488,10.9505,1.8746
-252.097,0.963957,0.0131195,8,255,0,254.941,-7.64691,-0.297718,-0.336545,1.94008
-252.294,0.442421,0.0131195,5,43,0,254.869,-8.09002,-0.304438,-0.688938,1.77397
-252.649,0.985812,0.0131195,8,255,0,252.846,-9.52097,-0.0755432,1.14738,1.86663
-253.467,0.148091,0.0131195,7,127,0,257.043,-7.49215,0.155134,2.76404,1.60175
-252.278,0.965023,0.0131195,8,511,0,254.508,0.5881,4.06216,-0.76097,1.62799
-251.116,0.882724,0.0131195,7,243,0,255.697,-0.0181082,3.38353,1.93632,1.87505
-251.172,0.994457,0.0131195,8,511,0,251.249,-0.246963,3.0277,2.56411,1.81638
-250.959,0.999104,0.0131195,8,383,0,251.746,1.89599,0.285161,1.27772,1.81838
-251.167,0.993641,0.0131195,8,303,0,252.514,2.09669,1.26265,-0.675944,1.97145
-251.025,0.999619,0.0131195,8,263,0,251.512,0.353964,0.937699,1.44501,1.77692
-250.945,0.997038,0.0131195,3,15,0,251.337,0.382179,0.977185,1.54812,1.92158
-253.407,0.954856,0.0131195,7,239,0,254.476,0.897916,-4.87674,5.97986,1.60096
-254.539,0.934194,0.0131195,7,127,0,255.043,0.519634,-6.30963,5.48427,2.20558
-254.168,0.992115,0.0131195,8,511,0,256.134,2.43448,-3.68562,11.0025,2.02995
-254.06,0.995302,0.0131195,7,127,0,254.511,2.64098,-3.28935,10.724,2.03692
-254.524,0.983142,0.0131195,5,47,0,255.093,2.70949,-3.40199,11.281,2.06335
-254.42,0.996107,0.0131195,2,7,0,254.812,2.70066,-3.40929,11.2585,2.05118
-253.666,0.977371,0.0131195,8,255,0,255.427,1.02222,-5.26242,7.48481,2.10546
-253.19,0.809308,0.0131195,8,511,0,256.57,-0.708265,-6.75803,-2.66553,2.12095
-253.786,0.928057,0.0131195,9,511,0,254.871,6.97665,1.1793,-6.598,1.62957
-252.854,0.95065,0.0131195,8,255,0,255.346,2.09568,4.27229,-6.91047,2.04289
-254.446,0.790381,0.0131195,8,255,0,256.377,6.27018,1.00142,-4.06095,2.21816
-256.49,0.766982,0.0131195,7,127,0,258.735,6.56816,1.79713,-9.55675,2.2471
-252.186,0.905253,0.0131195,7,127,0,258.667,1.60241,4.33234,-4.92519,2.01699
-252.108,0.882622,0.0131195,8,255,0,253.92,0.177863,6.35517,0.578787,1.70914
-252.056,1,0.0131195,2,3,0,252.279,0.221133,6.35153,0.606802,2.01133
-251.061,0.993436,0.0131195,8,511,0,252.962,-2.08328,0.159516,2.25272,1.9204
-251.237,0.988498,0.0131195,8,255,0,251.973,0.0131162,3.08716,1.91453,1.95502
-252.272,0.976729,0.0131195,8,487,0,252.69,-3.2977,1.20259,5.98826,2.02248
-251.492,0.994891,0.0131195,7,227,0,254.1,1.51813,-0.74227,2.83908,1.71222
-251.098,0.99674,0.0131195,5,47,0,252.072,1.86493,-0.727286,3.22336,1.86703
-251.599,0.988149,0.0131195,9,511,0,253.047,-2.35902,-2.44646,-3.79023,1.98104
-250.942,0.977218,0.0131195,8,267,0,252.973,-0.0351092,-1.59824,1.77872,1.83484
-250.948,0.99343,0.0131195,7,215,0,253.004,-0.982291,-1.00887,0.936992,1.92799
-251.774,0.968612,0.0131195,5,47,0,253.386,-1.02343,-1.3511,0.693562,2.07632
-251.206,0.997439,0.0131195,3,7,0,252.26,-0.954148,-1.17406,0.613397,1.73362
-251.719,0.961517,0.0131195,6,95,0,254.959,0.86131,-0.8005,2.7452,2.05572
-252.255,0.991634,0.0131195,7,159,0,252.924,-1.40565,-1.44902,0.0888403,2.12565
-251.318,0.987523,0.0131195,2,7,0,252.893,-1.3865,-1.41517,0.0490502,2.01118
-251.645,0.996057,0.0131195,7,151,0,252.284,-2.55875,-1.4189,-1.93768,1.69294
-252.103,0.943969,0.0131195,3,7,0,253.652,-2.50074,-1.453,-1.99771,1.63587
-251.413,1,0.0131195,3,7,0,252.156,-2.53108,-1.46574,-1.97831,1.73159
-252.104,0.95449,0.0131195,2,3,0,252.274,-2.50971,-1.4505,-2.00443,1.6359
-251.807,0.993693,0.0131195,6,79,0,252.681,-2.0124,-2.13597,-2.24363,2.05481
-251.006,0.992781,0.0131195,6,71,0,252.259,-1.31259,-2.41978,-1.33231,1.84387
-252.079,0.96471,0.0131195,8,255,0,252.81,0.306708,-4.68605,3.12396,1.68671
-253.085,0.979767,0.0131195,7,151,0,253.301,0.286553,-6.5243,3.96936,2.09981
-251.976,1,0.0131195,1,3,0,252.536,0.320246,-6.5207,3.95699,1.86876
-252.042,0.992979,0.0131195,7,127,0,252.322,0.341284,-6.66206,4.13011,1.85646
-252.765,0.436389,0.0131195,5,63,0,256.398,0.299237,-6.89159,4.1092,2.04698
-251.107,0.883781,0.0131195,8,319,0,253.824,-0.190348,-2.36345,1.49831,1.94819
-251.927,0.968124,0.0131195,7,127,0,253.029,-2.58892,0.2405,2.69174,2.06911
-253.85,0.974025,0.0131195,8,255,0,254.63,2.40121,3.89025,-7.19511,2.14621
-254.802,0.971287,0.0131195,9,511,0,255.543,0.530517,-5.72835,5.27597,2.23698
-253.669,0.994919,0.0131195,8,255,0,255.99,4.62345,-0.994246,6.17422,1.57738
-251.343,0.999321,0.0131195,8,255,0,254.187,0.249167,-3.12784,2.54218,1.76283
-252.076,0.911218,0.0131195,8,255,0,253.697,-0.757023,-5.51219,-2.14163,2.03123
-252.076,0.550102,0.0131195,1,1,0,253.241,-0.757023,-5.51219,-2.14163,2.03123
-251.665,0.995516,0.0131195,8,303,0,252.423,-1.13713,3.2508,5.55234,1.85577
-251.689,0.923027,0.0131195,3,7,0,252.598,-1.10256,3.30981,5.54596,1.89669
-252.807,0.818476,0.0131195,3,7,0,253.941,-1.19128,3.31703,5.57879,1.62729
-252.055,0.980624,0.0131195,2,3,0,253.106,-1.17038,3.31551,5.60915,1.72875
-251.364,0.999987,0.0131195,8,255,0,252.226,-2.04837,1.07432,3.98459,1.78398
-251.914,0.988642,0.0131195,8,255,0,252.569,-1.25992,3.34226,6.14396,1.93296
-251.351,0.991696,0.0131195,8,511,0,252.986,-3.8589,-0.114658,1.52127,1.96372
-251.081,0.950714,0.0131195,8,463,0,252.683,-2.80731,-0.853574,-0.463038,1.93321
-251.081,0.970808,0.0131195,3,7,0,251.686,-2.84425,-0.828903,-0.559738,1.79787
-252.155,0.95215,0.0131195,8,349,0,253.123,-7.52939,0.0856328,2.44158,1.79682
-252.917,0.689572,0.0131195,9,511,0,254.564,-8.66523,-0.676587,-3.8766,1.98619
-252.363,0.612735,0.0131195,8,255,0,255.28,-2.91535,-2.75095,-6.30324,1.71677
-251.706,0.989823,0.0131195,8,511,0,252.951,1.37059,-1.96456,4.4174,1.7248
-253.197,0.980406,0.0131195,9,767,0,253.649,-2.703,-3.38157,-7.4869,1.6535
-253.159,0.99672,0.0131195,4,23,0,253.522,-2.8139,-3.42224,-7.56368,2.06613
-252.455,0.980765,0.0131195,8,255,0,254.193,-5.49496,-0.484075,-1.02076,1.63921
-251.729,0.757874,0.0131195,3,15,0,254.842,-5.60265,-0.517025,-0.916077,1.98064
-251.307,0.926876,0.0131195,8,511,0,253.114,0.437627,4.94046,-0.283596,1.87848
-251.583,0.999507,0.0131195,7,255,0,251.627,0.535284,6.03606,-1.37342,1.85759
-253.304,0.488492,0.0131195,8,255,0,255.855,-0.47291,5.31174,4.6498,2.13783
-252.082,0.950469,0.0131195,9,511,0,254.754,-6.79941,-0.228596,0.441196,1.99552
-251.119,0.853011,0.0131195,8,383,0,254.746,0.612378,3.82607,-0.49323,1.84977
-252.377,0.845765,0.0131195,7,183,0,254.171,0.545657,5.93206,-1.16853,2.06835
-252.74,0.985822,0.0131195,8,511,0,253.555,6.29179,0.549784,-1.82541,1.63372
-253.731,0.865164,0.0131195,8,255,0,255.183,8.08747,-0.1057,2.44618,1.59133
-252.595,0.93419,0.0131195,6,73,0,254.068,7.61308,-0.0086119,2.09422,2.02865
-252.538,0.957299,0.0131195,5,57,0,253.035,8.07339,-0.0687904,2.29363,1.73826
-253.547,0.791453,0.0131195,8,511,0,255.234,9.60891,0.87158,-6.54147,1.83347
-257.559,0.274529,0.0131195,7,127,0,258.61,9.93436,0.765211,-5.2787,2.32318
-253.322,0.717346,0.0131195,7,127,0,256.408,9.7285,0.758219,-5.5118,1.86452
-253.864,0.308689,0.0131195,8,255,0,255.404,9.08403,0.596043,-3.30719,2.10729
-251.849,0.827829,0.0131195,7,237,0,258.793,4.26559,-0.70333,4.958,1.95788
-252.67,0.823281,0.0131195,2,3,0,253.924,4.25467,-0.748043,4.82123,1.63855
-253.555,0.848544,0.0131195,1,1,0,253.638,4.26015,-0.7612,4.79834,1.55551
-251.666,0.704342,0.0131195,3,7,0,257.301,4.1843,-0.672829,4.72955,1.91423
-251.399,0.940345,0.0131195,8,511,0,252.844,1.36364,3.33234,-2.77337,1.77074
-251.288,0.989096,0.0131195,6,75,0,251.751,1.31065,2.89252,-1.82398,1.96709
-251.104,0.998875,0.0131195,8,511,0,251.838,0.0235434,2.04041,1.72962,1.77766
-251.118,0.997016,0.0131195,7,211,0,251.823,3.61769,0.728185,-0.734629,1.89972
-251.229,0.992764,0.0131195,6,107,0,251.582,4.0822,0.702286,-0.94848,1.91839
-251.649,0.99207,0.0131195,9,511,0,252.163,2.59414,-1.48059,5.72265,1.88178
-252.095,0.981409,0.0131195,8,511,0,254.733,-6.28372,-0.871806,-3.71463,1.76355
-253.155,0.552294,0.0131195,6,71,0,255.884,-9.18817,-0.745951,-4.89821,1.95572
-251.18,0.772984,0.0131195,8,383,0,254.177,-0.53816,-3.4742,-0.0834154,1.78626
-252.145,0.945507,0.0131195,8,255,0,253.343,-6.83276,-0.457743,-1.39692,1.73073
-251.029,0.990901,0.0131195,8,255,0,252.773,-2.1309,-0.0238139,1.86773,1.91847
-255.306,0.846605,0.0131195,2,7,0,255.516,-2.15009,0.151504,1.7243,1.39855
-251.127,1,0.0131195,3,7,0,255.782,-2.07994,-0.0900053,1.76894,1.95614
-250.881,0.998526,0.0131195,7,215,0,251.619,-0.647458,-1.54035,0.867689,1.865
-251.196,0.981969,0.0131195,7,127,0,251.91,-0.148042,-0.853334,1.61191,1.73823
-251.045,0.99958,0.0131195,5,63,0,251.412,-0.201682,-0.722239,1.80783,1.95349
-251.244,0.970909,0.0131195,2,7,0,253.328,-0.140544,-0.714881,1.62806,1.72853
-250.921,0.998806,0.0131195,6,111,0,251.797,-0.530393,0.355255,2.08172,1.8933
-251.328,0.998256,0.0131195,8,287,0,251.622,-1.99691,-2.55228,-3.15838,1.9383
-252.161,0.942815,0.0131195,8,267,0,253.37,-3.80303,-0.746197,-0.745254,2.09256
-251.754,0.962891,0.0131195,7,231,0,253.574,-4.82523,0.0217406,2.10909,2.00418
-252.012,0.803914,0.0131195,2,7,0,253.639,-4.80505,0.0868351,2.10128,1.68404
-251.809,0.988577,0.0131195,8,255,0,252.817,-2.66934,-1.53319,-2.41413,1.67847
-250.946,0.993459,0.0131195,6,87,0,252.501,-1.62996,-1.76721,-1.01622,1.86427
-250.987,0.993499,0.0131195,9,511,0,251.198,0.72206,-0.754246,2.45093,1.90632
-252.749,0.949481,0.0131195,3,7,0,253.738,0.727143,-0.644341,2.6316,2.16307
-252.479,0.997364,0.0131195,4,15,0,253.314,0.931287,-0.815926,2.34798,1.58812
-252.331,0.997325,0.0131195,6,111,0,253.928,1.01207,-0.270499,2.40134,2.12758
-251.222,0.99941,0.0131195,4,15,0,252.613,0.958809,-0.385599,2.11156,1.74184
-252.201,0.985247,0.0131195,7,231,0,254.118,0.306269,-3.67743,2.77119,1.6449
-251.289,0.996399,0.0131195,7,215,0,253.823,-0.210059,-1.19554,1.75282,2.00395
-250.915,0.998639,0.0131195,4,15,0,251.49,-0.0982489,-1.19647,1.71721,1.83477
-251.373,0.988498,0.0131195,7,227,0,252.327,-4.65411,-0.263526,0.71502,1.9415
-251.181,0.92467,0.0131195,7,191,0,254.567,0.511453,-2.45496,3.06658,1.81099
-251.38,0.99263,0.0131195,8,255,0,251.96,0.0487777,-4.88335,2.08453,1.84633
-251.303,0.841392,0.0131195,6,119,0,253.072,-0.271118,-3.62379,0.778024,1.7605
-252.228,0.85052,0.0131195,7,127,0,253.968,-1.8055,-1.7227,-0.993392,2.11695
-251.846,0.999123,0.0131195,7,135,0,252.907,0.450613,-1.21195,2.6187,2.07258
-252.215,0.984546,0.0131195,7,159,0,254.23,-0.164513,3.72069,2.25012,1.63801
-251.29,0.951667,0.0131195,4,31,0,253.169,-0.193751,4.00771,2.60749,1.83099
-250.943,0.958774,0.0131195,8,511,0,252.543,-0.788916,-0.352404,1.5269,1.80492
-251.074,0.996931,0.0131195,3,7,0,251.194,-0.741002,-0.33101,1.51818,1.76345
-250.879,0.983705,0.0131195,5,47,0,253.275,-1.06864,-0.799002,1.03549,1.88934
-250.951,0.999571,0.0131195,7,223,0,251.301,-0.365611,-1.93809,1.11232,1.8209
-251.353,0.99355,0.0131195,8,511,0,251.851,-0.556039,2.71063,3.27812,1.7709
-251.269,0.99887,0.0131195,8,255,0,251.575,-0.362282,3.56162,3.16542,1.87511
-251.629,0.959345,0.0131195,5,55,0,251.977,-0.244421,3.41082,2.8438,2.01013
-252.45,0.973405,0.0131195,8,267,0,253.599,0.689702,-5.46304,5.76823,2.00036
-251.605,0.90866,0.0131195,8,255,0,254.023,2.27696,-0.792675,3.80884,2.00396
-250.922,0.961839,0.0131195,7,127,0,253.626,-0.25311,0.230783,1.87902,1.8206
-251.711,0.993862,0.0131195,6,119,0,252.064,-1.02402,0.965882,2.66403,1.67495
-251.056,0.957879,0.0131195,5,63,0,255.715,-0.173935,0.94257,1.94117,1.77723
-250.996,0.996644,0.0131195,6,79,0,251.604,-1.15394,0.737466,2.71975,1.86876
-250.891,0.994925,0.0131195,8,511,0,252.294,0.608667,0.0864261,1.79056,1.84316
-251.545,0.99673,0.0131195,8,255,0,251.718,5.29049,-0.0290398,2.08465,1.93101
-251.91,0.874545,0.0131195,6,107,0,253.021,5.01916,0.0547925,1.75308,2.02809
-251.171,0.994356,0.0131195,8,511,0,252.317,4.03629,0.726253,-1.07485,1.85652
-251.323,0.868574,0.0131195,4,27,0,253.109,4.255,0.699957,-1.18873,1.78959
-251.433,0.976983,0.0131195,9,511,0,252.338,0.431879,-3.12475,3.10669,1.75718
-251.446,0.96223,0.0131195,8,267,0,252.407,-1.24027,-2.13887,-0.94575,1.70702
-252.312,0.988474,0.0131195,7,139,0,252.73,-4.53081,-0.789712,-1.93748,1.64055
-252.242,1,0.0131195,2,7,0,252.478,-4.60822,-0.866462,-1.9139,2.07895
-251.505,0.993736,0.0131195,6,115,0,252.909,-2.89043,-1.26504,-1.64329,2.01322
-251.271,0.996831,0.0131195,6,119,0,252.161,-1.78868,-1.58002,-0.832533,1.99362
-250.99,0.989514,0.0131195,8,255,0,251.979,0.106766,-2.14525,2.09242,1.86338
-251.621,0.998226,0.0131195,8,383,0,252.055,-5.73063,0.124453,2.60769,1.89449
-252.062,0.848616,0.0131195,9,511,0,253.479,-0.669783,3.83931,4.26518,1.69368
-251.958,0.997195,0.0131195,5,35,0,252.286,-0.644211,3.77596,4.13708,1.70456
-251.439,0.836844,0.0131195,3,11,0,254.241,-0.62036,3.66964,4.15905,1.88255
-251.431,0.949066,0.0131195,6,91,0,252.342,-0.507785,3.5586,3.59946,1.79246
-251.407,0.989775,0.0131195,5,55,0,251.79,-0.512576,3.8498,3.82755,1.85423
-251.132,0.851392,0.0131195,7,197,0,254.611,-0.492826,2.40395,3.07464,1.88991
-253.126,0.870324,0.0131195,2,3,0,253.438,-0.395047,2.42473,3.13855,2.18066
-251.48,0.979414,0.0131195,4,23,0,254.372,-0.492114,2.57471,2.99883,1.73178
-251.46,0.9761,0.0131195,8,511,0,253.985,-0.14586,2.87542,2.14397,1.72456
